,FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime,updateTimeStamp,updateYear,address,geolatitude,geolongitude,latitude,longitude
3833,1009463,Jackson Township Farmers' Market ,http://www.localharvest.org/jackson-township-farmers-market-M37221,,,,,7660 Fulton Drive NW (Across from Jackson High School),Massillon (Jackson Township),,Ohio,44646,,,,,,,,,-81.4932,40.8609,,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2013-01-01 00:00:00,2013,"7660 Fulton Drive NW (Across from Jackson High School), Massillon (Jackson Township), Ohio 44646",,,40.8609,-81.4932
3834,1000138,JACKSONVILLE ALABAMA FARMERS MARKET,http://www.jacksonvillealfarmersmarket.com,https://www.facebook.com/jacksonvillealfarmersmarket,,,,206 Ladiga St ,JACKSONVILLE,Calhoun,Alabama,36265,05/06/2013 to 11/16/2013,Sat: 7:00 AM-11:00 AM;,,,,,,,-85.760351,33.813512,Other,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/18/13 9:04,2013-06-18 09:04:00,2013,"206 Ladiga St , JACKSONVILLE, Alabama 36265",33.81336267249059,-85.76281876856613,33.81336267249059,-85.76281876856613
3835,1016835,Jacksonville Farmers Market,http://www.jaxfarmersmarket.com,,,,,1810 West Beaver Street,Jacksonville ,Duval,Florida,32209,01/01/2017 to 12/31/2017,Mon: 7:00 AM-6:00 PM;Tue: 7:00 AM-6:00 PM;Wed: 7:00 AM-6:00 PM;Thu: 7:00 AM-6:00 PM;Fri: 7:00 AM-6:00 PM;Sat: 7:00 AM-6:00 PM;Sun: 7:00 AM-6:00 PM;,,,,,,,-81.68844,30.333571999999997,,Y,N,N,N,N,-,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,Y,Y,N,N,Y,N,N,N,2/18/17 11:42,2017-02-18 11:42:00,2017,"1810 West Beaver Street, Jacksonville , Florida 32209",30.3306301,-81.7119732,30.3306301,-81.7119732
3836,1003067,Jacksonville Main Street Farmers Market on the Square,http://www.jacksonvillemainstreet.com,,,,,Central Park,Jacksonville,Morgan,Illinois,62650,05/06/2016 to 10/28/2016,Fri: 4:00 PM-7:00 PM;,,,,,,,-90.228951,39.735076,,Y,N,Y,Y,N,-,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,7/7/16 15:02,2016-07-07 15:02:00,2016,"Central Park, Jacksonville, Illinois 62650",39.73425855,-90.22912349468214,39.73425855,-90.22912349468214
3837,1006206,Jacobi Market,,,,,,1400 Pelham Parkway,Bronx,New York,New York,10461,June to November,Tue:8:00 am - 4:00 pm;,,,,,,,-73.8469,40.8541,Healthcare Institution,N,Y,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/2/11 9:26,2011-06-02 09:26:00,2011,"1400 Pelham Parkway, Bronx, New York 10461",,,40.8541,-73.8469
3838,1000933,Jaffrey Farmers Market,http://www.teamjaffrey.org,,,,,26 Main Street (In front of police department),Jaffrey,Cheshire,New Hampshire,3452,06/22/2013 to ,Sat: 9:00 AM-12:00 PM;,,,,,,,-72.02312380000001,42.813965100000004,Local government building grounds,N,N,N,N,N,-,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,4/8/14 9:23,2014-04-08 09:23:00,2014,"26 Main Street (In front of police department), Jaffrey, New Hampshire 3452",,,42.813965100000004,-72.02312380000001
3839,1007684,Jamaica Farmers Market,http://www.downtoearthmarkets.com,https://www.facebook.com/DowntoEarthMarkets,https://twitter.com/DowntoEarthMkts,,Instagram DowntoEarthMkts,160th Street off Jamaica Ave.,Jamaica,Queens,New York,11433,06/20/2014 to 11/21/2014,Fri: 8:30 AM-4:00 PM;,,,,,,,-73.799557,40.704156,Local government building grounds,N,Y,N,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/4/14 14:42,2014-04-04 14:42:00,2014,"160th Street off Jamaica Ave., Jamaica, New York 11433",,,40.704156,-73.799557
3840,1007742,Jamaica Plain/Loring-Greenough,http://www.jamaicaplainfarmersmarket.com,,,,,12 South Street,New Braintree,Suffolk,Massachusetts,1531,,,,,,,,,-72.045,42.3237,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,2011-01-01 00:00:00,2011,"12 South Street, New Braintree, Massachusetts 1531",,,42.3237,-72.045
3841,1018487,Jamestown Farmers Market,http://jamestownfarmersmarket.com,Jamestown Farmer's Market,,,,"Fort Getty Pavilion, Fort Getty Road",Jamestown,Newport,Rhode Island,2835,06/19/2017 to 09/04/2017,Mon: 4:00 PM-7:00 PM;,,,,,,,-71.3992023,41.4888419,,Y,N,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,Y,N,N,N,N,6/29/17 19:33,2017-06-29 19:33:00,2017,"Fort Getty Pavilion, Fort Getty Road, Jamestown, Rhode Island 2835",,,41.4888419,-71.3992023
3842,1002003,Jamestown Farmers Market,,,,,,,Jamestown,Stutsman,North Dakota,,,,,,,,,,-98.6911,46.9798,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01 00:00:00,2009,,46.3144754,11.0480288,46.9798,-98.6911
3843,1009970,"Janesville Farmers Market, Inc.",http://janesvillefarmersmarket.com/jfm/,https://www.facebook.com/pages/Janesville-Farmers-Market-Inc/212710452079344,https://twitter.com/jnsvlfarmmkt,,,100 Block of North Main Street,Janesville ,Rock,Wisconsin,53545,05/03/2014 to 10/25/2014,Sat: 8:00 AM-1:00 PM;,05/07/2016 to 10/29/2016,Sat: 8:00 AM-1:00 PM;,,,,,-89.023327,42.683703,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,N,6/28/16 8:34,2016-06-28 08:34:00,2016,"100 Block of North Main Street, Janesville , Wisconsin 53545",,,42.683703,-89.023327
3844,1005832,Japantown Certified Farmers Market,http://www.japantownsanjose.org/market.html,https://www.facebook.com/pages/Japantown-Business-Association/79475252650,https://twitter.com/jtownsj,,,on Jackson St between 6th & 7th Streets,San Jose,Santa Clara,California,95112,1/12/14,Sun: 8:30 AM-12:00 PM;,,,,,,,-121.89299999999999,37.3498,Local government building grounds,N,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,3/15/14 15:18,2014-03-15 15:18:00,2014,"on Jackson St between 6th & 7th Streets, San Jose, California 95112",,,37.3498,-121.89299999999999
3845,1001901,Jasper County Farmers Market,http:// jasper.agrilife.org/jasper-county-farmers-market/,,,,,501 W. 3rd St. N.,Newton,Jasper,Iowa,50208,06/03/2014 to 09/30/2014,Tue: 4:00 PM-6:00 PM;,,,,,,,-93.0564,41.7032,Private business parking lot,Y,Y,Y,Y,Y,-,Y,N,Y,N,N,N,Y,Y,N,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,Y,N,N,8/12/14 10:21,2014-08-12 10:21:00,2014,"501 W. 3rd St. N., Newton, Iowa 50208",41.703347,-93.056273,41.703347,-93.056273
3846,1004855,Jasper County Farmers Market,http://www.jaspercountysc.org/secondary,,,,,9935 South Jacob Smart Blv. (Hwy. 17 S.),Rigeland,Jasper,South Carolina,29936,,,,,,,,,-80.9802,32.4818,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01 00:00:00,2009,"9935 South Jacob Smart Blv. (Hwy. 17 S.), Rigeland, South Carolina 29936",,,32.4818,-80.9802
3847,1008299,Jasper Farmers Market,http://www.pickensmg.org,,,,,"Park and Ride, Stegall Drive",Jasper ,Pickens,Georgia,30143,03/29/2014 to 10/25/2014,Sat: 7:30 AM-12:00 PM;,,,,,,,-84.4343796,34.46747,Local government building grounds,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,3/14/14 16:52,2014-03-14 16:52:00,2014,"Park and Ride, Stegall Drive, Jasper , Georgia 30143",,,34.46747,-84.4343796
3848,1006880,Jasper Farmers Market Association,http://www.jasper.agrilife.org/jasper-county-farmers-market/,,,,,Intersection of Hwys 190 and 96,Jasper,Jasper,Texas,75951,05/07/2016 to 11/12/2016,Sat: 8:00 AM-12:00 PM;,,,,,,,-93.99524699999999,30.911375,,Y,N,N,N,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/27/16 17:24,2016-06-27 17:24:00,2016,"Intersection of Hwys 190 and 96, Jasper, Texas 75951",,,30.911375,-93.99524699999999
3849,1009283,Jax Farmer's Market in Lafayette ,http://www.localharvest.org/jax-farmers-market-in-lafayette-M57880,,,,,400 W. South Boulder Road,Lafayette,,Colorado,80026,,,,,,,,,-105.094,39.9869,,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2013-01-01 00:00:00,2013,"400 W. South Boulder Road, Lafayette, Colorado 80026",39.9855295,-105.09504,39.9855295,-105.09504
3850,1009852,Jay Village Farmers' Market ,,https://www.facebook.com/JayVillageFarmersMarket,,,,1077 Route 242,Jay,Orleans,Vermont,5859,05/24/2014 to 09/27/2014,Sat: 9:30 AM-2:30 PM;,,,,,,,-72.43969399999999,44.947632,Private business parking lot,Y,N,N,Y,N,-,Y,N,Y,N,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,4/7/14 18:14,2014-04-07 18:14:00,2014,"1077 Route 242, Jay, Vermont 5859",,,44.947632,-72.43969399999999
3851,1010627,JCC Farmers Market,http://www.jccindy.org,www.facebook.com/jccindianapolis,https://twitter.com/JCCIndianapolis,,@jccindianapolis,6701 Hoover Road,Indianapolis,Marion,Indiana,46260,01/01/2015 to 12/31/2015,Sun: 10:00 AM-1:00 PM;,,,,,,,-86.17400400000001,39.879689,,Y,N,N,N,N,N,Y,N,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N,N,5/14/15 7:56,2015-05-14 07:56:00,2015,"6701 Hoover Road, Indianapolis, Indiana 46260",39.877612,-86.174379,39.877612,-86.174379
3852,1011211,Jefferson 7th-Day Adventist Farm Stand,http://www.foodlinkny.org,,,,,309 Jefferson Avenue,Rochester,Monroe,New York,14611,,Tue: 1:00 PM-6:00 PM;,,,,,,,-77.62944399999999,43.148777,,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/8/15 9:20,2015-06-08 09:20:00,2015,"309 Jefferson Avenue, Rochester, New York 14611",43.1488272,-77.6291384,43.1488272,-77.6291384
3853,1001094,Jefferson City Farmer's Market,,,,,,000 Main Street,Jefferson City,Cole,Missouri,0,April to April,Mon:12:00 PM - 4:00 PM;,,,,,,,-92.19045899999999,38.571902,Other,N,N,N,N,N,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,6/13/12 11:37,2012-06-13 11:37:00,2012,"000 Main Street, Jefferson City, Missouri 0",,,38.571902,-92.19045899999999
3854,1003501,Jefferson County Master Gardeners,,,,,,S.E. Regional Airport,Nederland,Jefferson,Texas,77640,,,,,,,,,-93.9499,29.8912,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01 00:00:00,2009,"S.E. Regional Airport, Nederland, Texas 77640",,,29.8912,-93.9499
3855,1006545,Jefferson County Truck Growers Association,http://www.alabamafarmersmarket.org,,,,,"344 Finley Ave., West",Birmingham,Jefferson,Alabama,35204,January to December,,,,,,,,-86.83628,33.54057,Private business parking lot,Y,N,N,Y,N,-,N,N,N,N,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,6/1/12 8:20,2012-06-01 08:20:00,2012,"344 Finley Ave., West, Birmingham, Alabama 35204",,,33.54057,-86.83628
3856,1011951,Jefferson Farmers Market,http://www.jeffersonfarmersmarket.com,www.facebook.com/Jefferson-Farmers-Market-1731029137110076/,,,,Sycamore & Gordon Street,Jefferson,Jackson,Georgia,30549,06/04/2016 to 09/24/2016,Sat: 8:00 AM-12:00 PM;,,,,,,,-83.572906,34.117327,,Y,N,N,N,N,-,Y,N,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,Y,5/11/16 16:48,2016-05-11 16:48:00,2016,"Sycamore & Gordon Street, Jefferson, Georgia 30549",,,34.117327,-83.572906
3857,1006676,Jefferson Farmers Market,,,,,,Highway 151,Jefferson,Chesterfield,South Carolina,29718,,,,,,,,,-80.3824,34.6717,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01 00:00:00,2009,"Highway 151, Jefferson, South Carolina 29718",,,34.6717,-80.3824
3858,1008404,Jefferson Farmers Market - Summer,http://www.jeffersonwis.com,https://www.facebook.com/pages/Jefferson-Farmers-Market/186054341555070,,,,East Racine Street and South Center Avenue,Jefferson,Jefferson,Wisconsin,53549,06/09/2016 to 10/06/2016,Thu: 11:00 AM-6:00 PM;,,,,,,,-88.806147,43.005010999999996,,Y,N,N,N,N,-,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,6/27/16 14:55,2016-06-27 14:55:00,2016,"East Racine Street and South Center Avenue, Jefferson, Wisconsin 53549",,,43.005010999999996,-88.806147
3859,1005495,Jefferson Farmers' Market,,,,,,32 E. Jefferson St.,Jefferson,Ashtabula,Ohio,44047,06/15/2013 to 10/12/2013,Sat: 9:00 AM-1:00 PM;,,,,,,,-80.7674,41.7373,"Faith-based institution (e.g., church, mosque, synagogue, temple)",N,Y,N,Y,N,N,N,N,N,Y,N,N,Y,Y,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,7/14/13 7:36,2013-07-14 07:36:00,2013,"32 E. Jefferson St., Jefferson, Ohio 44047",40.15874687220363,-80.72032709688777,40.15874687220363,-80.72032709688777
3860,1008460,Jefferson Farmers' Market,http://www.farmtocity.org/FarmersMarkets.asp,https://www.facebook.com/FarmToCity,https://twitter.com/FarmtoCity,,,Chestnut St. between 9th St. & 10th St.,Philadelphia,Philadelphia,Pennsylvania,19107,05/22/2014 to 11/20/2014,Thu: 11:00 AM-3:30 PM;,,,,,,,-75.15638100000001,39.95004,,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,6/29/16 12:39,2016-06-29 12:39:00,2016,"Chestnut St. between 9th St. & 10th St., Philadelphia, Pennsylvania 19107",,,39.95004,-75.15638100000001
3861,1007265,Jefferson Township Community Farmers Market,http://www.jeffersontownship.org,,,,,7475 Clark State Road,Blacklick,Franklin,Ohio,43004,,,,,,,,,-82.8005,40.0438,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/27/13 11:56,2013-06-27 11:56:00,2013,"7475 Clark State Road, Blacklick, Ohio 43004",,,40.0438,-82.8005
3862,1018464,Jeffersonville Farmers and Artisan Market,http://www.jeffersonvillefarmersandartisanmarket.com,www.facebook.com/jeffersonvillefarmersandartisanmarket,,,,49 Old Main St. ,Jeffersonville,Lamoille,Vermont,5646,,Wed: 4:30 PM-8:00 PM;,,,,,,,-72.828807,44.647487,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,Y,6/28/17 22:56,2017-06-28 22:56:00,2017,"49 Old Main St. , Jeffersonville, Vermont 5646",44.647342739700264,-72.82801765996768,44.647342739700264,-72.82801765996768
3863,1004232,Jeffersonville Farmers Market,http://www.jeffmainstreet.org/events/farmers-market,,,,,Corner of Chestnut Street and Locust Street,Jeffersonville,Clark,Indiana,47130,06/01/2013 to 10/26/2013,Sat: 9:00 AM-12:00 PM;,,,,,,,-85.737895,38.272746999999995,"Faith-based institution (e.g., church, mosque, synagogue, temple)",N,Y,N,Y,N,-,Y,N,Y,N,Y,N,Y,Y,Y,N,N,Y,N,N,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,7/1/13 14:43,2013-07-01 14:43:00,2013,"Corner of Chestnut Street and Locust Street, Jeffersonville, Indiana 47130",,,38.272746999999995,-85.737895
3864,1008803,Jeffersonville Farmers Market at Jeffersonville High School,,,,,,,Jeffersonville,Clark,Indiana,,,,,,,,,,-85.7151,38.3176,,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/1/13 14:50,2013-07-01 14:50:00,2013,,46.3144754,11.0480288,38.3176,-85.7151
3865,1004783,Jemez Pueblo Farmers' Market,,,,,,Red Rocks,Jemez Pueblo,Sandoval,New Mexico,,07/13/2014 to 10/05/2014,Sun: 10:00 AM-2:00 PM;,,,,,,,-106.724324,35.619419,Other,N,Y,N,Y,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/4/14 12:19,2014-06-04 12:19:00,2014,,46.3144754,11.0480288,35.619419,-106.724324
3866,1004768,Jemez Springs Farmers' Market,http://www.jemezsustainable.org,,,,www.FarmersMarketsNM.org,30 Jemez Springs Plaza,Jemez Springs,Sandoval,New Mexico,,05/10/2014 to 10/04/2014,Sat: 9:00 AM-12:00 PM;,,,,,,,-106.69071000000001,35.771685999999995,Other,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/5/14 14:36,2014-06-05 14:36:00,2014,,46.3144754,11.0480288,35.771685999999995,-106.69071000000001
3867,1003771,Jenkintown Farmers Market,,,,,,703 Greenwood Ave,Jenkintown,Montgomery,Pennsylvania,19046,April to November,Wed:11:30 am - 5:30 pm;,,,,,,,-75.1268,40.0953,Local government building grounds,N,Y,N,N,N,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,1/22/12 18:13,2012-01-22 18:13:00,2012,"703 Greenwood Ave, Jenkintown, Pennsylvania 19046",40.09517904394205,-75.12667879095699,40.09517904394205,-75.12667879095699
3868,1004581,Jennings County Farmers Market,,,,,,North Vernon City Park,North Vernon,Jennings,Indiana,47265,,,,,,,,,-85.6389,39.013000000000005,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01 00:00:00,2009,"North Vernon City Park, North Vernon, Indiana 47265",39.0052177,-85.63303690271277,39.0052177,-85.63303690271277
3869,1005903,Jericho Farmers Market  @ Mills Riverside Park,,https://www.facebook.com/JerichoFarmersMarket,,,,"Mills Riverside Park, Route 15",Jericho,Chittenden,Vermont,5465,05/26/2016 to 10/06/2016,Thu: 3:00 PM-6:30 PM;,,,,,,,-72.947942,44.516805,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,N,N,Y,5/17/16 3:32,2016-05-17 03:32:00,2016,"Mills Riverside Park, Route 15, Jericho, Vermont 5465",,,44.516805,-72.947942
3870,1011961,Jericho Farmers Market - winter,http://JerichoFarmersMarket.com,https://www.facebook.com/JerichoFarmersMarket/,,,,195 Vermont Route 15,Jericho,Chittenden,Vermont,5465,10/20/2016 to 12/15/2016,Thu: 4:00 PM-7:00 PM;,,,,,,,-72.972879,44.50997,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,N,N,Y,5/17/16 4:15,2016-05-17 04:15:00,2016,"195 Vermont Route 15, Jericho, Vermont 5465",,,44.50997,-72.972879
3871,1006212,Jerome Avenue Market,,,,,,Plaza Drive between 170th & Elliot Place,New York,Bronx,New York,10452,,,,,,,,,-73.9164,40.839,Local government building grounds,N,Y,N,Y,N,-,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6/20/11 10:38,2011-06-20 10:38:00,2011,"Plaza Drive between 170th & Elliot Place, New York, New York 10452",,,40.839,-73.9164
3872,1002356,Jersey Fresh Farmers Market,,,,,,Smithville on The Village Green,Smithville,Atlantic,New Jersey,8205,,,,,,,,,-74.4585,39.4938,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01 00:00:00,2009,"Smithville on The Village Green, Smithville, New Jersey 8205",,,39.4938,-74.4585
3873,1009207,Jersey Jodi's Farmers Market ,http://www.jerseyjodimarket.com/#,,,,,2116 Adams Dr. NW,Atlanta,,Georgia,30318,,,,,,,,,-84.4548,33.8131,,Y,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,2013-01-01 00:00:00,2013,"2116 Adams Dr. NW, Atlanta, Georgia 30318",33.81304816814176,-84.45487877260987,33.81304816814176,-84.45487877260987
3874,1003398,Jerseyville Farmers' & Artisan Market,http://www.jch.org/news-events/farmers-market,,,,,105 N. Liberty Street,Jerseyville,Jersey,Illinois,62052,06/25/2013 to 09/24/2013,Tue: 4:00 PM-7:00 PM;,,,,,,,-90.330641,39.118583,Other,N,Y,N,Y,N,-,Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,6/10/13 13:20,2013-06-10 13:20:00,2013,"105 N. Liberty Street, Jerseyville, Illinois 62052",39.1187613,-90.3301855,39.1187613,-90.3301855
3875,1006502,Jessamine County Farmers Market III,,,,,,Nicholasville United Methodist Church,Nicholasville,Jessamine,Kentucky,,,,,,,,,,-84.6596,37.8587,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01 00:00:00,2009,,46.3144754,11.0480288,37.8587,-84.6596
3876,1006808,Jesup Farmers Market,,,,,,Land of Corn Park,Jesup,Buchanan,Iowa,50648,,,,,,,,,-91.9039,42.6781,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,2009-01-01 00:00:00,2009,"Land of Corn Park, Jesup, Iowa 50648",,,42.6781,-91.9039
3877,1007277,Jim Thorpe Farmers Market,http://www.jimthorpefarmersmarket.org/,,,,,E. 10th St,Jim Thorpe,Carbon,Pennsylvania,18229,June to September,Sat:9:00 am - 12:00 pm;,,,,,,,-75.726,40.8784,Local government building grounds,N,N,N,N,N,-,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/17/11 23:18,2011-04-17 23:18:00,2011,"E. 10th St, Jim Thorpe, Pennsylvania 18229",40.8788714,-75.7268293,40.8788714,-75.7268293
3878,1009831,Jim Wells County Farmers Market,,https://www.facebook.com/JWCFarmersMarket/,,,,1464 E. Main Street,Alice ,Jim Wells,Texas,78332,03/08/2014 to 11/08/2014,Sat: 9:00 AM-12:00 PM;,,,,,,,-98.056203,27.756638,Private business parking lot,N,N,N,N,N,-,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,4/7/14 12:02,2014-04-07 12:02:00,2014,"1464 E. Main Street, Alice , Texas 78332",27.756276036417145,-98.05703512344778,27.756276036417145,-98.05703512344778
3879,1005077,Jim's Farmers Market,http://www.jimsfarmersmarket.com,,,,,255 Grant Street,Chambersburg,Franklin,Pennsylvania,17201,January to December,Fri:8:00 am - 6:00 pm;Sat:8:00 am - 1:00 pm;,,,,,,,-77.6577,39.9414,Private business parking lot,N,Y,N,Y,N,-,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,4/19/11 21:01,2011-04-19 21:01:00,2011,"255 Grant Street, Chambersburg, Pennsylvania 17201",39.9416025,-77.65515514246555,39.9416025,-77.65515514246555
3880,1005889,Jocko Valley Farmers' Market,http://www.arleemontana.org,,,,,"US Hwy 93, next to the Hangin Art Gallery",Arlee,Lake,Montana,59821,06/01/2012 to 09/31/2012,,,,,,,,-114.084198,47.161029,Private business parking lot,Y,N,N,N,Y,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/12/14 14:56,2014-05-12 14:56:00,2014,"US Hwy 93, next to the Hangin Art Gallery, Arlee, Montana 59821",,,47.161029,-114.084198
3881,1000523,John Day Farmers' Market,,,,,,SW Brent Drive,John Day,Grant,Oregon,97845,,,,,,,,,-118.954,44.416000000000004,,N,N,N,N,N,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May 12 2010  8:09PM,2010-05-12 20:09:00,2010,"SW Brent Drive, John Day, Oregon 97845",44.416251,-118.9536705,44.416251,-118.9536705
3882,1018256,John Jay Homestead Farm Market,http://johnjayhomestead.org/events/farm-market/,https://www.facebook.com/John-Jay-Homestead-Farm-Market-326964104093547/,,,,400 Jay Street,Katonah,Westchester,New York,10536,06/10/2017 to 10/28/2017,Sat: 9:00 AM-1:00 PM;,,,,,,,-73.660163,41.250498,,Y,N,Y,N,N,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,N,N,Y,6/20/17 20:47,2017-06-20 20:47:00,2017,"400 Jay Street, Katonah, New York 10536",41.25163535,-73.66036437206304,41.25163535,-73.66036437206304
3883,1018419,JOHN'S AMISH COUNTRY,http://johnsamishcountry.com,John's Amish Country,,,,1130 N 186th Dr,Goodyear,Maricopa,Arizona,85338,01/01/2017 to 12/31/2017,Sun: 7:00 AM-11:00 AM;,01/01/2017 to 12/31/2017,Sun: 8:00 AM-12:00 PM;,01/01/2017 to 12/31/2017,Sun: 9:00 AM-1:00 PM;,,,-112.46118600000001,33.460315,,Y,N,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,Y,N,N,N,Y,Y,N,Y,Y,Y,N,Y,6/26/17 21:59,2017-06-26 21:59:00,2017,"1130 N 186th Dr, Goodyear, Arizona 85338",33.46037,-112.460351,33.46037,-112.460351
